source_id,Mass_BH,Mass_BH_lower,Mass_BH_upper,Mass_1,Mass_1_lower,Mass_1_upper,logP,logP_lower,logP_upper,plating
BH1,9.6,9.42,9.78,0.93,0.88,0.98,2.268554571765275,2.26882398,2.26828516,gold
VFTS 243,10.1,8.1,12.1,25.0,22.7,27.3,1.0171627731719883,1.01720122,1.01712432,gold
HD130298,7.7,6.2,9.2,24.2,20.4,28.0,1.1652321550225995,1.16529026,1.16517405,gold
BH2*,8.9,8.6,8.9,1.07,0.88,1.26,3.113943352306837,3.13394335,3.09394335,gold
382233814260345472,5.630244551466983,3.39946070285381,8.765234034715887,1.2455969361942056,0.472308062561615,3.1400194755077275,1.2741741921192358,0.9046201046190149,1.3918185450139402,gold
393482780290171904,20.2476318643418,4.1010951656652495,27.57915305631823,0.9764565292505069,0.14027930898686028,6.343891894739674,1.0736734515546997,0.7198135662460432,1.197325575086825,gold
419676067845573376,14.220978689167197,3.207923329456234,18.742924914124504,1.3669131023080754,0.22623567489497534,7.723032462655231,1.562349442660153,1.194957644680287,1.6828936119524514,gold
1087804959973128448,6.219845079043488,3.8039182130000335,9.978803310545878,1.1292189382209263,0.41798129230139286,2.8764142249790687,0.8812123937749412,0.5219349091642607,1.003957599131531,gold
1118763668357753728,26.9838220686864,4.667479923842548,36.60194064938901,1.0086975841723618,0.12429683239589592,7.643695342155546,1.1955251975744874,0.83464310314246,1.318114101900757,gold
1283508615152978304,24.03729387156738,4.342551598963871,32.207890561190936,1.1500137434318354,0.14961872319344288,8.230392237521405,1.4429910146243685,1.0923415655261972,1.567208701172388,gold
1448982538148115840,9.168490086392204,6.123281673115852,15.720091245732286,1.1875849095795303,0.4506639523762242,2.9702600298733497,0.8020339009355242,0.4563220551711359,0.9280795246515887,gold
1495392649079309184,6.711318069232428,4.0401952526133815,10.703916108919566,1.1405820602808872,0.41908185380213037,2.9415723981151705,0.8533783661481696,0.49764075894659443,0.9765712245684443,gold
1495868634535032576,15.48856451760791,3.0959761564369286,20.79433664277521,0.9189566323784274,0.1321898625235524,5.963388141835447,1.9894269898901389,1.6240760543323434,2.1098179497892273,gold
1542985731444855680,9.063817767246464,4.973233352191442,14.865423819801778,0.8492537929814759,0.27564659730128915,2.4628023084558333,0.8333204181765554,0.491542636225148,0.9609667349113398,gold
1599660264453721088,16.740105301412733,3.209930903440126,22.590106693075327,0.9284773430441193,0.12754876657222797,6.317153931178055,1.066895097100007,0.7149749973998509,1.1925278192746134,gold
1614184705681267328,6.1847988726632925,3.5360122731649963,9.806340644992924,1.006418786212809,0.3536175468078331,2.7196951711625896,0.5604129360342124,0.20673513509281377,0.6856926302099152,gold
1638559405296526464,11.82343512057817,6.361466742111112,19.533465500473387,0.9556449757719614,0.3012351091447161,2.840204854526606,1.386486494534795,1.0334780566319104,1.511279681941119,gold
1658657069103003904,23.37256069534508,4.431704374472114,31.93398149027348,0.9246272945068595,0.1237400713544996,6.425026690499787,1.1308981074040656,0.7786114835229075,1.2557468287973421,gold
1699604737546838272,6.479585180054223,3.845713932926525,10.386779920020764,0.9910349752854057,0.3576072939584696,2.6086407627151744,0.7643323127664102,0.4072931067641715,0.8878284348302521,gold
1849753560105792000,12.922109025153215,7.137475189444285,21.567938782060427,1.0089301830472939,0.3247449560568334,2.96531254869321,1.3135857576761576,0.9669823931587499,1.442245575375002,gold
